Acteur_ID,Acteurs,Act_CDB,Act_CDF,Act_Prenoms,Act_Noms,Act_Sx,Act_DDN,Act_DDD,Act_Prf,Act_Orig
106035,Vic Tayback,1968,1977,Vic,Tayback,M,,1990,R:tough-looking,Am
106036,Alma Taylor,1909,1957,Alma,Taylor,F,1895,1974,R:silent screen,Br
106037,Valerie Taylor,1942,,Valerie,Taylor,F,,1988,R:sr,Ct
106038,Delores Taylor,,,Delores,Taylor,F,,199x,RU:,Un
106039,Renee Taylor,,,Renee,Taylor,F,,199x,RU:,Un
106040,Sharon Taylor,,,Sharon,Taylor,F,,199x,RU:,Un
106041,Ralph Forbes,1921,1944,Ralph,Taylor,M,1902,1951,R:lead,Br
106042,Jeff Richards,1948,1958,Richard Mansfield,Taylor,M,1922,199x,R:general purpose,Am
106043,Don Taylor,1948,1957,Don,Taylor,M,1920,199x,R:light lead,Am
106044,Elizabeth Taylor,1942,1977,Elizabeth,Taylor,M,1932,199x,R:beauty,Am
106045,Rod Taylor,1954,1983,Robert,Taylor,M,1929,199x,R:lead,Au
106046,Dub Taylor,,,Dub,Taylor,M,,199x,RU:,Un
106047,George Taylor,,,George,Taylor,M,,199x,RU:,Un
106048,Rip Taylor,,,Rip,Taylor,M,,199x,RU:,Un
106049,Vaughn Taylor,1960,,Vaughn,Taylor,M,,199x,RU:,Un
106050,Zack Taylor,,,Zack,Taylor,M,,199x,RU:,Un
106051,Kit Taylor,,,Kit,Taylor,,,199x,RU:,Un
106052,Leigh TaylorYoung,1968,1981,Leigh,Taylor-Young,F,1944,199x,R:lead,Am
106053,Ray Teal,1940,1971,Ray,Teal,M,1902,1976,R:character,Am
106054,Godfrey Tearle,1906,1953,Sir Godfrey,Tearle,M,1884,1953,R:distinguished,Br
106055,Verree Teasdale,1929,1941,Verree,Teasdale,F,1904,199x,R:sophisticated or suspicious,Am
106056,Raquel Welch,1964,1977,Raquel,Tejada,F,1940,199x,R:dynamic,Am
106057,Shirley Temple,1932,1949,Shirley,Temple,F,1928,199x,R:child prodigy,Am
106058,Victoria Tennant,1972,1983,Victoria,Tennant,F,1950,199x,R:lead,Br
106059,William Tepper,,,William,Tepper,M,,199x,RU:,Un
106060,Ellen Terry,1917,1922,Ellen,Terry,F,1848,1928,R:distinguished,Br
106061,Philip Terry,1941,1947,Philip,Terry,M,1909,199x,R:lead,Am
106062,Harry Terry,,,Harry,Terry,M,,199x,RU:,Un
106063,Nigel Terry,,,Nigel,Terry,M,,199x,RU:,Un
106064,TerryThomas,1966,1977,gn,Terry-Thomas,M,,1990,R:sr,Ct
106065,Laurent Terzieff,1958,1978,Laurent,Terzieff,M,,199x,R:lead,Fr
106066,Desmond Tester,1935,1974,Desmond,Tester,M,1919,199x,R:boy,Br
106067,Joan Tetzel,1946,1965,Joan,Tetzel,F,1924,1977,R:lead,Am
106068,Lauren Tewes,,,Lauren,Tewes,F,,199x,RU:,Un
106069,Heather Thatcher,1917,1955,Heather,Thatcher,F,1897,199x,R:light,Br
106070,Torin Thatcher,1934,1967,Torin,Thatcher,M,1905,1981,R:tough-looking,Br
106071,John Thaw,1962,1978,John,Thaw,M,1942,199x,R:rough-speaking,Br
106072,Phyllis Thaxter,1944,1972,Phyllis,Thaxter,F,1921,199x,R:lead,Am
106073,Lorna Thayer,,,Lorna,Thayer,F,,199x,RU:,Un
106074,The Beatles,1964,1981,,The Beatles,G,1940,199x,R:pop,Br
106075,The Hells Angels,,,,The Hells Angels,G,,199x,RU:,Un
106076,The Wiere Brothers,,,,The Wiere Brothers,G,,199x,RU:,Un
106077,Joe Theismann,,,Joe,Theismann,M,,199x,RU:,Un
106078,Jodi Thelen,,,Jodi,Thelen,F,,199x,RU:,Un
106079,Charlize Theron,1994,,Charlize,Theron,F,,199x,RU:,SA
106080,Ernest Thesiger,1929,1961,Ernest,Thesiger,M,1879,1961,R:skeletal-looking,Br
106081,Jack Thibeau,,,Jack,Thibeau,M,,199x,RU:,Un
106082,Ursula Thiess,1952,1955,Ursula,Thiess,F,1929,199x,R:lead,Ge
106083,Helene Thimig,1944,1947,Helene,Thimig,F,1889,1974,R:character,Ge
106084,Roy Thinnes,1964,1979,Roy,Thinnes,M,1938,199x,R:stocky,Am
106085,Marlo Thomas,1964,1977,Margaret,Thomas,F,1944,199x,R:lead,Am
106086,Heather Thomas,,,Heather,Thomas,F,,199x,RU:,Un
106087,Jameson Thomas,1927,1938,Jameson,Thomas,M,1892,1939,R:`the other man',Br
106088,Richard Thomas,1969,1980,Richard,Thomas,M,1951,199x,R:juvenile lead,Am
106089,Brondon Thomas,,,Brondon,Thomas,M,,199x,RU:,Un
106090,Henry Thomas,,,Henry,Thomas,M,,199x,RU:,Un
106091,Kristin Scott Thomas,,,Kristin,Thomas,,,199x,RU:,Un
106092,Tim Thomerson,,,Tim,Thomerson,M,,199x,RU:,Un
106093,Merle Oberon,1932,1973,Estelle O'Brien Merle,Thompson,F,1911,1979,R:lead,Br
106094,Emma Thompson,1989,1993,Emma,Thompson,F,,199x,R:collected,
106095,Lea Thompson,,,Lea,Thompson,F,,199x,RU:,Un
106096,Linda Thompson,,,Linda,Thompson,F,,199x,RU:,Un
106097,Kay Thompson,,,Kay,Thompson,F,,199x,RU:,Un
106098,Kim Thompson,,,Kim,Thompson,F,,199x,RU:,Un
106099,Eric Thompson,1971,,Eric,Thompson,M,1929,1982,RU:,Br
106100,Marshall Thompson,1944,1977,Marshall,Thompson,M,1925,199x,R:lead,Am
106101,Sada Thompson,1970,1979,Sada,Thompson,M,1929,199x,R:gentle-looking,Am
106102,Derek Thompson,,,Derek,Thompson,M,,199x,RU:,Un
106103,Hal Thompson,,,Hal,Thompson,M,,199x,RU:,Un
106104,Shawn Thompson,,,Shawn,Thompson,M,,199x,RU:,Un
106105,Dorri Thompson,,,Dorri,Thompson,,,,RU:,Cit(1)
106106,Martha Thomsen,,,Martha,Thomsen,F,,199x,RU:,Un
106107,Fred Thomson,1922,1928,Fred,Thomson,M,1890,1928,R:cowboy,Am
106108,Sybil Thorndyke,1921,1961,Sybil Dame,Thorndyke,F,1882,1976,R:distinguished,Br
106109,Christine Norden,1947,1952,Maria Lydia,Thornton,F,1924,1988,R:sex symbol,Am
106110,Sigrid Thornton,1980,1983,Sigrid,Thornton,F,1959,199x,R:lead,Au
106111,Frank Thornton,1968,1973,Frank,Thornton,M,1921,199x,R:comic,Br
106112,Frank Thring,1959,1961,Frank,Thring,M,,,RU:,Au
106113,Madeleine Sherwood,1958,1973,Madeleine,Thronton,F,1926,199x,R:character,Ca
106114,Ingrid Thulin,1955,1977,Ingrid,Thulin,F,1929,199x,R:lead,Sw
106115,Uma Thurman,1987,1993,Uma,Thurman,F,1971,199x,R:guarded,Am
106116,Theodora Thurman,,,Theodora,Thurman,F,,199x,RU:,Un
106117,Bill Thurman,,,Bill,Thurman,M,,199x,RU:,Un
106118,Thu Thuy,,,Thu,Thuy,,,199x,R:tootsie,Vi
106119,Lawrence Tibbett,1930,1937,Lawrence,Tibbett,M,1896,1960,R:opera star,Am
106120,Joseph Ticka,,,Joseph,Ticka,M,,199x,RU:,Un
106121,Cheryl Tiegs,,,Cheryl,Tiegs,F,,199x,R:slim,Am
106122,Gene Tierney,1940,1969,Gene,Tierney,F,1920,1991,R:good girl,Am
106123,Scott Brady,1948,1971,Gerald,Tierney,M,1924,199x,R:tough-looking,
106124,Lawrence Tierney,1944,1982,Lawrence,Tierney,M,1919,199x,R:tough guy,Am
106125,Trigger,1938,1947,none,Tigger,A,1932,1965,R:trick horse,Am
106126,Zeffie Tilbury,1921,1945,Zeffie,Tilbury,F,1863,1950,R:character,Am
106127,Nadja Tiller,1959,1968,Nadja,Tiller,F,1929,199x,R:rich girl,Os
106128,Mel Tillis,,,Mel,Tillis,M,,199x,RU:,Un
106129,Johnny Tillotson,,,Johnny,Tillotson,M,,199x,RU:,Un
106130,Jennifer Tilly,,,Jennifer,Tilly,F,,199x,R:dizzy,Am
106131,Meg Tilly,1982,1994,Meg,Tilly,F,1960,199x,RU:,Am
106132,Martha Tilton,1941,1956,Martha,Tilton,F,1915,199x,R:singer,Am
106133,Charlene Tilton,,,Charlene,Tilton,F,,199x,RU:,Un
106134,Charles Tingwell,1948,1975,Charles,Tingwell,M,1917,199x,R:self-effacing roles,Au
106135,Kenneth Tobey,1949,1977,Kenneth,Tobey,M,1919,199x,R:character,Am
106136,George Tobias,1940,1966,George,Tobias,M,1901,1980,R:character,Am
106137,Oliver Tobias,1978,1983,Oliver,Tobias,M,1947,199x,R:saturnine,Br
106138,Genevieve Tobin,1931,1939,Genevieve,Tobin,F,1901,1975,R:vivacious,Am
106139,Dan Tobin,1938,1973,Dan,Tobin,M,1909,1982,R:character,Am
106140,Ann Todd,1931,1979,Ann,Todd,F,1909,199x,R:blonde,Br
106141,Thelma Todd,1926,1935,Thelma,Todd,F,1905,1935,R:perky blonde,Am
106142,Richard Todd,,,Richard,Todd,M,1919,199x,R:lead,Br
106143,Ugo Tognazzi,1961,1980,Ugo,Tognazzi,M,1922,1990,R:lead,It
106144,Sidney Toler,1929,1947,Sidney,Toler,M,1878,1947,R:detective,Am
106145,Marilu Tolo,,,Marilu,Tolo,M,,199x,RU:,Un
106146,Susan Sarandon,1974,1983,Susan Abigail,Tomaling,F,1946,199x,R:lead,Am
106147,Jeana Tomasina,,,Jeana,Tomasina,F,,199x,RU:,Un
106148,Andrew Tombes,1933,1955,Andrew,Tombes,M,1889,197x,R:cop,Am
106149,Marisa Tomei,1991,,Marisa,Tomei,F,,199x,R:slinky,Am
106150,Lily Tomlin,1975,1980,Lily,Tomlin,F,1939,199x,R:comedy actress,Am
106151,Marjorie Main,1933,1956,Mary,Tomlinson,F,1890,1975,R:character,Am
106152,David Tomlinson,1940,1980,David,Tomlinson,M,1917,199x,R:amiable,Br
106153,Tom Ewell,1949,1981,S. Yewell,Tompkins,M,1909,199x,R:comic,Am
106154,Franchot Tone,1932,1968,FN{Stanislas Pascal Franchot,Tone,M,1905,1968,R:lead,Am
106155,Regis Toomey,1928,1977,Regis,Toomey,M,1902,1991,R:character,Am
106156,Geoffrey Toonen,,,Geoffrey,Toonen,M,,199x,RU:,Un
106157,Topol,1965,1983,Chaim,Topol,M,1935,199x,R:lead,Is
106158,Tor Johnson,1955,1956,Johnson,Tor,M,,199x,R:heavy,
106159,Marta Toren,1948,1954,Marta,Toren,F,1926,1957,R:lead,Sw
106160,Mel Tormé,1943,1966,Mel,Tormé,M,1923,199x,R:amiable singer,Am
106161,Rip Torn,1956,1983,Elmore,Torn,M,1931,199x,R:general purpose,Am
106162,Ernest Torrence,1921,1933,Ernest,Torrence,M,1878,1933,R:villain,Br; Scots
106163,David Torrence,1921,1935,David,Torrence,M,1864,1951,R:silent,Br; Scots
106164,Audrey Totter,1944,1979,Audrey,Totter,F,1918,199x,R:hard-boiled,Am
106165,Tamara Toumanova,1966,,Tamara,Toumanova,F,,199x,R:ballet dancer,
106166,Arthur Lucan,1935,1952,Arthur,Towle,M,1887,1954,R:comedian,Br
106167,Harry Townes,,,Harry,Townes,M,,199x,RU:,Un
106168,Kay Johnson,1929,1944,Catherine,Townsend,F,1904,1975,R:lead,Am
106169,Jill Townsend,,,Jill,Townsend,F,,199x,RU:,Un
106170,Patrice Townsend,,,Patrice,Townsend,F,,199x,RU:,Un
106171,J.R. Tozer,,,J.R.,Tozer,M,,199x,RU:,Un
106172,Lee Tracy,1929,1953,Lee,Tracy,M,1898,1968,R:nasal delivery,Am
106173,William Tracy,1938,1956,William,Tracy,M,1917,1967,R:sly or dumb,Am
106174,Spencer Tracy,1930,1967,Spencer,Tracy,M,1900,1968,RU:,Un
106175,Mary Ellen Trainor,,,Mary,Trainor,,,199x,RU:,Un
106176,Helen Traubel,1954,1967,Helen,Traubel,F,1899,1972,R:soprano,Am
106177,Daniel J. Travanti,,,Daniel,Travanti,,,199x,RU:,Un
106178,Bill Travers,1954,1977,Bill,Travers,M,1922,199x,R:tall lead,Br
106179,Jemru Travers,,,Jemru,Travers,M,,199x,RU:,Un
106180,Nancy Travis,1987,1990,Nancy,Travis,F,,199x,R:steamy,Am
106181,John Travolta,1975,1983,John,Travolta,M,1954,199x,R:long-limbed dancer,Am
106182,David Tree,1937,1940,David,Tree,M,1915,199x,R:comedy actor,Br
106183,Mary Treen,1935,1956,Mary,Treen,F,1907,199x,R:nurse,Am
106184,Les Tremayne,1960,,Les,Tremayne,M,,199x,RU:,Un
106185,Luis Trenker,1926,1962,Luis,Trenker,M,1893,,R:mountain lead,Ge
106186,Noel Trevarthen,,,Noel,Trevarthen,M,,199x,RU:,Un
106187,Jack Trevor,,,Jack,Trevor,M,,199x,RU:,Un
106188,Anne Gwynne,1939,1957,Marguerite Gwynne,Trice,F,1918,199x,R:lead,Am
106189,Ivan Triesault,1943,1966,Ivan,Triesault,M,1898,1980,R:small-part,Eastern European
106190,Tommy Trinder,1938,1964,Tommy,Trinder,M,1909,1989,R:music hall star,Br
106191,JeanLouis Trintignant,1955,1983,Jean-Louis,Trintignant,M,1930,199x,R:lead,Fr
106192,June,1920,1926,June,Tripp,F,,199x,R:lady-like,Br
106193,Jeanne Tripplehorn,1992,1993,Jeanne,Tripplehorn,F,1964,199x,R:attractive,Am
106194,Dorothy Tristan,,,Dorothy,Tristan,F,,199x,RU:,Un
106195,Massimo Troisi,1995,,Massimo,Troisi,M,1953,1994,RU:,Un
106196,Judy Trott,,,Judy,Trott,F,,199x,RU:,Un
106197,Patrick Troughton,1948,1976,Patrick,Troughton,M,1920,1987,R:malevolent roles,Br
106198,Cecil Trouncer,1938,1954,Cecil,Trouncer,M,1898,1953,R:resonant diction,Br
106199,Charles Trowbridge,1931,1957,Charles,Trowbridge,M,1882,1967,R:professor,Am
106200,Michael Trubshawe,1965,,Michael,Trubshawe,M,,1985,R:sr,Ct
106201,Ernest Truex,1933,1965,Ernest,Truex,M,1890,1973,R:little man,Am
106202,Francois Truffaut,,,Francois,Truffaut,M,1932,199x,RU:,Un
106203,Ralph Truman,1944,1971,Ralph,Truman,M,1900,1977,R:character,Br
106204,Natalie Trundy,1957,1973,Natalie,Trundy,F,,,R:lead,Am
106205,Ray Milland,1929,1959,Reginald,Truscott-Jones,M,1905,1986,R:likeable light,Br; Welsh
106206,Tom Tryon,1955,1978,Thomas,Tryon,M,1919,1991,R:lead,Am
106207,Paris Tselios,,,Paris,Tselios,M,,199x,RU:,Un
106208,Irene Tsu,1966,1975,Irene,Tsu,F,1943,199x,R:glamour girl,Ch
106209,William Tubbs,1946,1951,William,Tubbs,M,1909,1953,R:portly,Am
106210,Forrest Tucker,1940,1979,Forrest,Tucker,M,1919,1986,R:rugged,Am
106211,Michael Tucker,,,Michael,Tucker,M,,199x,RU:,Un
106212,Sonny Tufts,1943,1967,Bowen Charleston,Tufts,M,1911,1970,R:singer,Am
106213,Tom Tully,1944,1959,Tom,Tully,M,1896,1982,R:tough-looking,Am
106214,Ann Turkel,1974,1980,Ann,Turkel,F,,,R:lead,
106215,Kathleen Turner,1982,1993,Kathleen,Turner,F,1954,199x,R:cool,Un
106216,Guinevere Turner,1994,,Guinevere,Turner,F,1968,199x,R:hip lesbian,
106217,Florence Turner,1910,1921,Florence,Turner,F,1887,1946,RU:,Am
106218,Janine Turner,1982,1993,Janine,Turner,F,1964,199x,R:sexy,Am
106219,Lana Turner,1937,1982,Judy Julia,Turner,F,1920,199x,R:lead,Am
106220,Elizabeth Turner,,,Elizabeth,Turner,F,,199x,RU:,Un
106221,Tina Turner,,,Tina,Turner,F,,199x,R:singer,Am
106222,John Turner,1960,1964,John,Turner,M,1932,199x,R:lead,Br
106223,Ben Turpin,1919,1930,Ben,Turpin,M,1874,1940,R:cross-eyed,Am
106224,Rita Tushingham,1961,1975,Rita,Tushingham,F,1940,199x,R:character,Br
106225,Dorothy Tutin,1952,1972,Dorothy,Tutin,F,1930,199x,R:lead,Br
106226,Lurene Tuttle,1960,,Lurene,Tuttle,F,,199x,RU:,Un
106227,Judy Holliday,1944,1960,Judith,Tuvim,F,1922,1965,R:daffy blonde,Am
106228,Shannon Tweed,1983,1992,Shannon,Tweed,F,,199x,R:elegant sexy,Am
106229,Tracy Tweed,,,Tracy,Tweed,F,,199x,RU:,Am
106230,Liv Tyler,1993,,Liv,Tyler,F,,,R:tall,Am
106231,Beverly Tyler,1943,1947,Beverly,Tyler,F,1924,199x,R:lead,Am
106232,Beverly Tyler,1943,1947,Beverly,Tyler,F,1924,199x,R:lead,Am
106233,Charles Tyner,,,Charles,Tyner,M,,199x,RU:,Un
106234,Susan Tyrrell,1976,1977,Susan,Tyrrell,F,1946,199x,R:lead,Am
106235,Cicely Tyson,1966,1979,Cicely,Tyson,F,1933,199x,R:black,Am
106236,Margaret Tyzack,1964,1979,Margaret,Tyzack,F,1933,199x,R:character,Br
106237,Meier Tzelniker,1944,1967,Meier,Tzelniker,M,1894,199x,R:character,Br
106238,Leslie Uggams,1972,1979,Leslie,Uggams,F,1943,199x,R:black gamine,Am
106239,Douglas Fairbanks sr,1915,1934,Douglas,Ullman,M,1883,1939,R:swashbuckling,Am
106240,Liv Ullmann,1959,1978,Liv,Ullmann,F,1939,199x,R:lead,No
106241,Tracey Ullman,1980,1990,Tracey,Ullmann,F,1959,199x,R:comic,Br
106242,Leonore Ulric,1923,1947,Leonore,Ulrich,F,1892,1970,RU:,Am
106243,Miyoshi Umeki,1957,1963,Miyoshi,Umeki,F,1929,199x,R:lead,Ja
106244,Edward Underdown,1933,1972,Edward,Underdown,M,1908,199x,RU:,Br
106245,Mary Ure,1955,1971,Mary,Ure,F,1933,1975,R:lead,Br
106246,Minerva Urecal,1937,1964,Minerva,Urecal,F,1896,1966,R:nasty,Am
106247,Robert Urich,,,Robert,Urich,M,,199x,RU:,Un
106248,Robert Urquhart,1951,1974,Robert,Urquhart,M,1922,199x,R:character,Br(Scot)
106249,Ursula Andress,1954,1981,Andress,Ursula,F,1936,199x,R:sex bomb,Zw
106250,Peter Ustinov,1940,1982,Peter,Ustinov,M,1921,199x,R:garrulous,Br
106251,Badi Uzza,,,Badi,Uzza,,,199x,RU:,Un
106252,Brenda Vaccaro,1969,1979,Brenda,Vaccaro,F,1939,199x,R:character,Am
106253,Vera Vague,,,Vera,Vague,F,,199x,RU:,Un
106254,Karen Valentine,1969,1978,Karen,Valentine,F,1948,199x,R:light,Am
106255,Valerie Burdinelli,1980,1990,Burdinelli,Valerie,F,1960,199x,R:teenager,Am
106256,Frederick Valk,1940,1955,Frederick,Valk,M,1901,1956,R:heavyweight,Cz
106257,Rudy Vallee,1929,1976,Hubert,Vallee,M,1901,1986,R:character comedian,Am
106258,Romolo Valli,,,Romolo,Valli,M,,1980,RU:,Un
106259,Raf Vallone,1948,1979,Raf,Vallone,M,1916,199x,R:lead,It
106260,Saverio Vallone,,,Saverio,Vallone,M,,199x,RU:,Un
106261,Lee VanCleef,1952,1982,Lee,Van Cleef,M,1925,1989,R:sneaky western villain,Am
106262,Dirk Bogarde,1947,1981,Derek,Van Den Bogaerd,M,1921,1999,R:character,Br
106263,Trish VanDevere,1970,1980,Trish,Van Devere,F,1943,199x,R:lead,Am
106264,Dick VanDyke,1963,1982,Dick,Van Dyke,M,1925,199x,R:lanky comedian,Am
106265,Peter VanEyck,1942,1969,Peter,Van Eyck,M,1911,1969,RU:,Ge
106266,John VanEyssen,1956,1960,John,Van Eyssen,M,1925,199x,RU:,SA(frican)
106267,Jo VanFleet,1955,1976,Jo,Van Fleet,F,1919,199x,R:character,Am
106268,Van Johnson,1941,1976,Charles,Van Johnson,M,1916,199x,R:light lead,Am
106269,Richard Arlen,1925,1976,Cornelius,van Mattemore,M,1898,1976,R:rugged hero,Am
106270,John Smith,1954,1966,Robert,Van Orden,M,1931,199x,R:lead,Am
106271,Nina VanPallandt,1973,1980,Nina,Van Pallandt,F,1932,199x,R:singer,Da
106272,Joyce VanPatten,1958,1975,Joyce,Van Patten,F,1934,199x,R:lead,Am
106273,Dick VanPatten,1972,1977,Dick,Van Patten,M,1928,199x,R:chubby,Am
106274,Jimmie VanPatten,,,James,Van Patten,M,,199x,RU:,Un
106275,Luis VanRooten,1944,1955,Luis,Van Rooten,M,1906,1973,R:character,Me
106276,Edward VanSloan,1930,1947,Edward,Van Sloan,M,1882,1964,R:elderly professor,Am
106277,Philip VanZandt,1941,1957,Philip,Van Zandt,M,1904,1958,R:character,Du(tch)
106278,Vivian Vance,1950,1965,Vivian,Vance,F,1911,1979,R:cheerful,Am
106279,Jose vanDam,1989,,José,vanDam,M,,199x,R:singer,Be
106280,Philip Dorn,1940,1951,Frits,vanDongen,M,1905,1975,R:sincere,Du
106281,Conny VanDyke,,,Conny,VanDyke,F,,199x,RU:,Un
106282,Barry VanDyke,,,Barry,VanDyke,M,,199x,RU:,Un
106283,Charles Vanel,1933,1979,Charles,Vanel,M,1892,1989,R:character,Fr
106284,Kevin VanHentenryck,,,Kevin,VanHentenryck,M,,199x,RU:,Un
106285,Jon VanNess,,,Jon,VanNess,M,,199x,RU:,Un
106286,Rik VanNutter,,,Rik,VanNutter,M,,199x,RU:,Un
106287,Timothy VanPatten,,,Timothy,VanPatten,M,,199x,RU:,Un
106288,Vincent VanPatten,,,Vincent,VanPatten,M,,199x,RU:,Un
106289,Deborah VanRhyn,,,Deborah,VanRhyn,F,,199x,RU:,Un
106290,Deborah VanValkenburgh,,,Deborah,VanValkenburgh,F,,199x,RU:,Un
106291,Monique VanVooren,,,Monique,VanVooren,F,,199x,RU:,Un
106292,Dominique Sanda,1970,1977,Dominique,Varaigne,F,1948,199x,R:lead,Fr
106293,Victor Varconi,1926,1949,Victor,Varconi,M,1896,1976,R:lead,Hu
106294,Evelyn Varden,1949,1956,Evelyn,Varden,F,1895,1958,R:character,Am
106295,Norma Varden,1932,1967,Norma,Varden,F,1898,199x,R:haughty aristocrat,Br
106296,Leonor Varela,1998,,Leonor,Varela,F,1985,199x,RU:,Chile
106297,Valentina Vargas,,,Valentina,Vargas,F,,199x,RU:,Un
106298,Alfred Drayton,1915,1948,Alfred,Varick,M,1881,1949,R:bald,Br
106299,Beatrice Varley,1941,1955,Beatrice,Varley,F,1896,1969,R:worried little elderly lady,Br
106300,Peggy Dow,1949,1951,Peggy,Varnadow,F,1928,199x,R:strong lead,Am
106301,Reg Varney,1966,1973,Reg,Varney,M,1922,199x,R:chirpy,Br
106302,Diane Varsi,1957,1977,Diane,Varsi,F,1938,199x,R:slight,Am
106303,Robert Vaughn,1958,1983,Robert,Vaughn,M,1932,199x,R: slight,Am
106304,Martin Vaughn,,,Martin,Vaughn,M,,199x,RU:,Un
106305,Arthur Treacher,1934,1964,Arthur Treacher,Veary,M,1894,1975,R:butler,Br
106306,Conrad Veidt,1919,1943,Conrad,Veidt,M,1893,1943,R:liquid villain,Ge
106307,Dorothy Revier,1922,1936,Doris,Velagra,F,1904,199x,R:silent lead,Am
106308,Lupe Velez,1927,1943,Guadeloupe,Velez de Villalobos,F,1908,1944,R:temperamental,Me
106309,Reginald VelJohnson,1987,,Reginald,VelJohnson,M,,199x,R:rotund comic,
106310,Evelyn Venable,1933,1943,Evelyn,Venable,F,1913,199x,R:demure,Am
106311,Amy Veness,1931,1954,Amy,Veness,F,1876,1960,R:cheerful old soul,Br
106312,Chick Vennera,,,Chick,Vennera,M,,199x,RU:,Un
106313,Diane Venora,,,Diane,Venora,F,,199x,RU:,Un
106314,Wanda Ventham,1956,1973,Wanda,Ventham,F,,,R:lead,Br
106315,Gwen Verdon,1951,1983,Gwen,Verdon,F,1925,199x,R:vivacious,Am
106316,Ellen Verdugo,1940,1975,Ellen,Verdugo,F,1926,199x,R:lead,Am
106317,Ben Vereen,1975,1980,Ben,Vereen,M,1946,199x,R:black dancer,Am
106318,Jean Hagen,1949,1964,Jean,Verhagen,F,1924,1977,R:comedy character,Am
106319,Jerry Verno,1932,1957,Jerry,Verno,M,1895,1975,R:character,Br
106320,John Vernon,1967,1980,John,Vernon,M,1935,199x,R:character,Ca
106321,Wally Vernon,1937,1964,Wally,Vernon,M,1904,1970,R:eccentric,Am
106322,Virginia Vestoff,,,Virginia,Vestoff,M,,199x,RU:,Un
106323,Marcel Vibert,,,Marcel,Vibert,M,,199x,RU:,Un
106324,Charles Victor,1946,1957,Charles,Victor,M,1896,1965,R:character,Br
106325,Henry Victor,1925,1941,Henry,Victor,M,1898,1945,R:villainous,Br
106326,Henri Vidal,1946,1959,Henri,Vidal,M,1919,1959,R:tough-looking,Fr
106327,Asia Viera,,,Asia,Viera,F,,199x,RU:,Un
106328,Alex Cord,1965,1977,Alexander,Viespi,M,1931,199x,R:lead,It-Am
106329,Anne Vernon,1948,1968,Edith,Vignaud,F,1925,199x,R:vivacious,Fr
106330,Abe Vigoda,1941,1964,Abe,Vigoda,M,1919,199x,R:character,Am
106331,Robert Viharo,,,Robert,Viharo,M,,199x,RU:,Un
106332,Tony Vilar,,,Tony,Vilar,M,,199x,RU:,Un
106333,Henri Vilbert,,,Henri,Vilbert,M,,199x,RU:,Un
106334,Herve Villechaize,1973,1982,Herve,Villechaize,M,1943,1993,R:dwarf,Fr
106335,James Villiers,1960,1982,James,Villiers,M,1933,199x,R:snooty or villainous,Br
106336,June Vincent,1944,1948,June,Vincent,F,1919,199x,R:blonde lead,Am
106337,Jan-Michael Vincent,1970,1983,Jan-Michael,Vincent,M,1944,199x,R:lead,Am
106338,Wally Patch,1931,1963,Walter,Vinicombe,M,1888,1970,R:burly character,Br
106339,Jesse Vint,,,Jesse,Vint,M,,199x,RU:,Un
106340,Anne Heywood,1955,1979,Pretty,Violet,F,1931,199x,R:lead,Br
106341,Milly Vitale,1959,1979,Milly,Vitale,F,1928,199x,R:lead,It
106342,Enzo Vitale,,,Enzo,Vitale,M,,199x,RU:,Un
106343,Mario Vitale,,,Mario,Vitale,M,,199x,RU:,Un
106344,Michael Dante,1958,1977,Ralph,Vitti,M,1931,199x,R:villain,Am
106345,Ruth Vivian,,,Ruth,Vivian,F,,199x,RU:,Un
106346,Karl Michael Vogler,1965,1969,Karl,Vogler,M,1928,199x,RU:,Ge
106347,Louis Calhern,1921,1956,Carl,Vogt,M,1895,1956,R:statesmanlike,Am
106348,Jon Voight,1967,1983,Jon,Voight,M,1938,199x,R:lead,Am
106349,Gian Maria Volonte,1964,1996,Gian,Volonté,M,1930,1997,R:lead,It
106350,Marie Dressler,1914,1933,Leila,Von Koerber,F,1869,1934,R:comedy character,Am
106351,Marlene Dietrich,1934,,Maria M.,von Losch,F,1901,1992,R:vamp,Ge
106352,Erich VonStroheim,1918,1956,FN{Hans Erich Maria Stroheim,Von Nordenwall,M,1885,1957,R:despotic villain or stiff-necked Prussian,Os
106353,Gustav vonSeyffertitz,1918,1939,Gustav,Von Seyffertitz,M,1863,1943,R:dignified,Ge
106354,Max vonSydow,1951,1981,Carl Adolf,Von Sydow,M,1929,199x,R:aristocratic villain,Sw(edish)
106355,Gustav vonWangenheim,1920,,Gustav,von Wangenheim,M,,199x,R:hunk,Ge
106356,Ferdinand vonAlten,,,Ferdinand,vonAlten,M,,199x,RU:,Un
106357,Thomas vonBrömssen,,,Thomas,vonBrömssen,M,,199x,RU:,Un
106358,Lenny VonDohlen,,,Lenny,VonDohlen,M,,199x,RU:,Un
106359,Mitzi Gaynor,1950,1963,Francesca Mitzi,vonGerber,F,1930,199x,R:light lead,Am
106360,Kathleen Hughes,1949,1967,Betty,vonGerlean,F,1929,199x,R:lead,Am
106361,Paul Henreid,1935,1977,Paul George Julius,vonHenreid,M,1907,1992,R:immobile good looks,Os
106362,Catherine Schell,1969,1979,Catherine,vonSchell,F,,199x,R:character,Ge
106363,George Voskovec,1952,1980,George,Voskovec,M,1905,1981,RU:,Cz
