FilmRef,Film_Nom,Film_Ann,FR_nom,FP_nom,FS_nom,Process,Categorie,F_Rcp
HRv10,The Lost City,1935,D:Revier,PN:Krellberg,SL:USA,bnw,SciFi,H
HJB10,The Master Race,1935,D:H.Biberman,PN:,SU:,prc,Drame,aw
IEn1,His Fighting Blood,1935,D:English,PN:,SU:,bnw,Western,aw
IHA1,Frankie and Johnny,1935,D:Auer,PN:,SU:,prc,Drame,aw
JPt10,A Fine Mess,1935,D:Parent,PU:,SU:,bnw,Comédie,
LoK3,Murder in Trinidad,1935,D:L.King,PN:,St:Fox,bnw,Mystère,
LoK9,Charlie Chan in Egypt,1935,D:L.King,PN:,St:Fox,bnw,"Mystère, Comédie",
MxR10,A Midsummer Night's Dream,1935,D:M.Reinhardt,P:Reinhardt,St:Warners,bnw,Fantasy,H*** AANdir
PLS10,Mimi,1935,D:P.Stein,PN:,SU:,prc,Drame,aw
TWa10,Foreign Affaires,1935,D:Walls,P:Balcon,St:Gainsborough,bnw,Comédie,H
xEn10,Pygmalion,1935,D:Engel,PN:,SU:,prc,Drame,aw
xMe10,Invitation to the Waltz,1935,D:Merzbach,PN:,SU:,bnw,Drame,aw
Z3520,The House on the Square,1935,D:UnYear35,PU:,SU:,col,Drame,
JR33,La Nuit du Carrefour,1934,D:J.Renoir,PN:,SU:,prc,Drame,aw
H26,The Man Who Knew Too Much,1934,D:Hitchcock,"P:Balcon, Montagu","St:Gaumont Lime Grove, SD:G.F.D.",bnw,Suspense,H***
ThB65,Those Were the Days,1934,D:Bentley,PN:,SU:,prc,Drame,aw
JCw57,Viva Villa,1934,D:Conway,PN:,St:MGM,bnw,Epic,aw
ME200,The Tunnel,1934,D:Elvey,PN:,SU:,prc,Drame,aw
CDM59,Cleopatra,1934,D:DeMille,P:deMille,St:Paramount,bnw,Drame,"AAN,H**"
AK59,The Private Life of Don Juan,1934,D:A.Korda,P:A.Korda,St:England,prc,Drame,aw
EL61,The Merry Widow,1934,D:Lubitsch,PN:,St:MGM,bnw,Musicale,
ECa75,Are We Civilized?,1934,D:Carewe,PN:,SU:,prc,Drame,aw
JMa50,Music in the Air,1934,D:J.May,PN:,St:US,prc,Drame,aw
AG40,Napoleon,1934,D:Gance,PN:,St:Soc.Gen.des Films,"bnw, col","Biopic, Epic",H****
JqF30,Le Grand Jeu,1934,D:Feyder,PN:Albert Lewin,St:MGM,bws,Drame,aw
AlW40,The House of Rothschild,1934,D:Werker,"PN:William Goetz, R.Griffith",St:2oth C.,bnw,Drame,H**
IF73,The Lost Patrol,1934,D:J.Ford,PN:,SU:,prc,Drame,aw
IF75,Judge Priest,1934,D:J.Ford,PN:,SU:,,Comédie,
RyB9,Hollywood Party,1934,D:Boleslawski,PU:,St:MGM,bnw,"Comédie, Animation",
RyB10,The Painted Veil,1934,D:Boleslawski,P:Stromberg,St:MGM,bnw,Drame,H*
IMS25,Imitation of Life,1934,D:Stahl,PN:,St:Universal,bnw,Drame,"AAN, H**"
KV36,Our Daily Bread,1934,D:K.Vidor,PN:,SU:,prc,Drame,aw
WvD49,Forsaking All Others,1934,D:VanDyke,PN:,SU:,prc,"Comédie, Romance",
WvD50,Manhattan Melodrama,1934,D:VanDyke,PN:,SU:,prc,Drame,
WvD51,The Thin Man,1934,D:VanDyke,P:Stromberg,St:MGM,bnw,Comédie,"F57, H****, AAN, AAN dir"
C98,British Agent,1934,D:Curtiz,PN:,SU:,bnw,Drame,aw
HB95,Murder in the Private Car,1934,D:H.Beaumont,P:Hubbard,St:MGM,bnw,Suspense,H*
CBw27,Sadie McKee,1934,D:Cl.Brown,PN:,St:MGM,bnw,"Romance, Musicale",aw
CBw28,Chained,1934,D:Cl.Brown,PN:,St:MGM,bnw,Romance,aw
HWx11,Nell Gwynn,1934,D:H.Wilcox,P:H.Wilcox,SU:,prc,Biopic,aw
RoF20,Man of Aran,1934,D:R.Flaherty,PN:Michael Balcon,St:Gainsborough,bnw,Documentaire,H**
VF36,Treasure Island,1934,D:V.Fleming,PN:Hunt Stromberg,St:MGM,bnw,Aventure,H**
VF37,Our Daily Bread,1934,D:V.Fleming,PN:,St:MGM,bnw,Drame,
RaI50,Murder at Monte Carlo,1934,D:R.Ince,PN:Irving Asher,S:Warners,bnw,Suspense,
RaI55,No Exit,1934,D:R.Ince,PU:,SU:,bnw,Suspense,-H
SaT20,The Cat's Paw,1934,D:Sam Taylor,PN:,SU:,bws,Comédie,aw
LuB15,Waltztime in Vienna,1934,D:Berger,PN:,SL:Ge,bnw,Biopic,aw
SeH40,The Secret of the Loch,1934,D:Se.Hicks,PN:,SU:,prc,Drame,aw
WR72,Shoot the Works,1934,D:Ruggles,PN:Gene Fowler,St:Paramount,bnw,Comédie,H
WR80,Bolero,1934,D:Ruggles,PN:,St:Paramount,bnw,Romance,H*
RC12,The Last Millionaire,1934,D:Clair,PU:,SL:France,prc,Comédie,
JR30,Toni,1934,D:J.Renoir,PN:,SU:,prc,Drame,aw
JR35,Madame Bovary,1934,D:J.Renoir,PN:,SU:,prc,Drame,aw
WKH40,The Cat and the Fiddle,1934,D:W.K.Howard,PN:,SU:,bnw,Drame,aw
ChR30,The Show-Off,1934,D:Ch.Reisner,PN:,SU:,prc,Drame,aw
ESl30,There's Always Tomorrow,1934,D:Sloman,PN:,St:MGM,bnw,Drame,aw
GLC9,What Every Woman Knows,1934,D:LaCava,PN:,St:MGM,bnw,Romance,aw
S15,The Scarlet Empress,1934,D:Sternberg,PN:,St:Paramount,bnw,Biopic,H***
AM15,Bordertown,1934,D:Mayo,P:Robert Lord,St:Warners,bnw,Drame,H*
EBS60,Son of Kong,1934,D:Schoedsack,PN:,SU:,,Aventure,
FC25,It Happened One Night,1934,D:Capra,P:Capra,St:Columbia,bnw,"Musicale, Romance","F18,H****, AA, AA dir"
HH15,Twentieth Century,1934,D:Hawks,PN:Hawks,St:Columbia,bnw,Comédie,H***
LlB40,Wonder Bar,1934,D:Bacon,P:R.Lloyd,St:Warners,bnw,Drame,H**
LlB44,Here Comes the Navy,1934,D:Bacon,PN:,St:Warners,prc,Drame,aw
RVL10,The Count of Monte Christo,1934,D:R.V.Lee,PN:Edward Small,St:Reliance,,Aventure,H***
WlD18,Firebird,1934,D:Dieterle,PN:,St:Warners,bnw,Suspense,H
WlD19,Fog Over Frisco,1934,D:Dieterle,P:Blanke,St:Warners,bnw,Suspense,H***
WlD20,Madame du Barry,1934,D:Dieterle,PN:,St:Warners,bnw,Romance,H
DAz23,Nana,1934,D:Arzner,PU:,St:Goldwyn,bnw,Drame,H*
DzV50,Three Songs of Lenin,1934,D:Vertov,PN:,SU:,prc,Drame,aw
Ftu23,Here Is My Heart,1934,D:Tuttle,PN:,St:Paramount,bnw,Musicale,H
LoM10,Jew Suss,1934,D:Mendes,P:Balcon,St:Gaumont,bnw,Drame,H**
MLR15,Heat Lightning,1934,D:M.LeRoy,PN:,SU:,prc,Drame,aw
REn6,Dames,1934,D:Enright,PN:Robert Lord,St:Warners,bnw,Musicale,H**
VrS26,Evergreen,1934,D:V.Saville,PN:,SL:US,,Drame,
VrS40,Evergreen,1934,D:V.Saville,PN:,SL:US,,Drame,
YOz18,A Mother should be Loved,1934,D:Ozu,PN:,St:Shochiku,,Drame,
YOz20,A Story of Floating Weeds,1934,D:Ozu,PN:,St:Shochiku,bws,Drame,
IvM10,Day Dreams,1934,D:Montagu,PN:,SU:,bws,Comédie,
NT36,We're Not Dressing,1934,D:Taurog,PN:Benjamin Glazer,St:Paramount,bnw,"Comédie, Musicale",H*
WaF20,Chu Chin Chow,1934,D:W.Forde,P:Balcon,St:Gaumont,bnw,Musicale,H*
ICr19,Of Human Bondage,1934,D:Cromwell,P:Berman,St:RKO,bnw,Drame,H**
JS5,Million Dollar Baby,1934,D:Santley,PN:,SU:,prc,Drame,aw
RdR46,Bulldog Drummond Strikes Back,1934,D:delRuth,PN:,"St:U.A., 20thCent.",bnw,Aventure,H*
RdR39,Upperworld,1934,D:delRuth,PN:,SU:,prc,Drame,aw
RM--,Oklahoma,1934,D:Mamoulian,PN:,SU:,,Musicale,
RM7,We Live Again,1934,D:Mamoulian,P:S.Goldwyn,SU:,prc,Drame,aw
ThF17,George White's Scandals,1934,D:Freeland,PN:Winfield Sheean,St:Fox,bnw,"Comédie, Musicale",H*
WTh5,Lottery Lover,1934,D:Thiele,PN:,SU:,prc,Drame,aw
BDn9,Java Head,1934,D:Dean,PN:,SU:,prc,Drame,aw
BDn11,Sing as We Go,1934,D:Dean,PN:,SU:,prc,Drame,aw
GC13,David Copperfield,1934,D:Cukor,P:Selznick,St:MGM,bnw,Drame,"H****, AAN"
JVi21,A propos de Nice,1934,D:Vigo,PN:,St:Gaumont,prc,Drame,aw
JVi23,L'Atalante,1934,D:Vigo,PN:Jacques LouisNounez,St:Gaumont,bnw,Romance,
MOp8,Trouble With Money,1934,D:Max Ophuls,PN:,SU:,prc,Drame,aw
MSa6,The Gay Divorcee,1934,D:Sandrich,P:Berman,St:RKO,bnw,Musicale,"H****, AAN"
MAl5,Zou Zou,1934,D:M.Allegret,PN:,St:Paris,prc,Biopic,aw
NML5,It's a Gift,1934,D:McLeod,PN:William leBaron,"St:Paramount, Kartes",bnw,Comédie,"F29, H**"
StW9,Great Expectations,1934,D:S.Walker,PN:,St:Universal,bnw,Drame,H
AlH8,Little Miss Marker,1934,D:A.Hall,PN:B.P. Schulberg,St:Paramount,bnw,Drame,H**
EBz15,Cross Country Cruise,1934,D:Buzzell,PN:,SU:,prc,Drame,aw
ELu10,The Man Who Reclaimed His Head,1934,D:Ludwig,PN:,SU:,prc,Drame,aw
FBu8,Wild Cargo,1934,D:Buck,PN:,SU:,prc,Drame,aw
HHa10,Now and Forever,1934,D:Hathaway,PN:Louis D. Lighton,St:Paramount,bnw,"Comédie, Drame",H*
LeR10,Triumph of the Will,1934,D:Riefenstahl,P:Riefenstahl,St:Nazi party,bnw,Documentaire,H****
MGe12,Thirty-Day Princess,1934,D:Gering,PN:,SU:,bnw,Drame,aw
SLa2,Moulin Rouge,1934,D:Lanfield,P:D.F.Zanuck,St:20th Cent,bnw,Romance,H
VrM20,Girls Will Be Boys,1934,D:Mr.Varnel,PN:,SU:,prc,Drame,aw
WmK8,Babbitt,1934,D:Keighley,PN:,St:Warners,prc,Drame,aw
ABW5,On Secret Service,1934,D:A.Woods,PN:,SU:,prc,Drame,aw
ChE1,Call It Murder,1934,D:Erskine,P:Erskine,St:Universal,bnw,Drame,
CdG1,Tarzan and his Mate,1934,D:C.Gibbons,PN:Bernard Hyman,St:MGM,bnw,Drame,H***
DBr5,Lady by Choice,1934,D:D.Burton,PN:,SU:,bnw,Drame,aw
EGU1,The Black Cat,1934,D:Ulmer,P:Laemmle jr.,"St:Universal, MCA",bnw,"Noir, Horreur",H*
GAv10,The Jolly Fellows,1934,D:Alexandrov,PU:,SU:,prc,Musicale,
GMe10,Babes in Toyland,1934,D:Meins,PN:,SU:,prc,Drame,Musc
HY1,The Scarlet Pimpernel,1934,D:H.Young,P:A.Korda,"St:Goldwyn, SL:England",bnw,Drame,"H***, [47]"
HY10,Little Tough Guy,1934,D:H.Young,PN:,St:Universal,bnw,Drame,H
MhR1,Boule de Suif,1934,D:Romm,PN:,SU:,,Drame,aw
MPa1,César,1934,D:Pagnol,PN:,St:Paris,bnw,Drame,
PaM10,Orient Express,1934,D:P.Martin,PN:,St:Fox,bnw,Drame,aw
ThA10,The Silver Streak,1934,D:Atkins,PN:Glendon Allvine,St:RKO,bnw,Aventure,
GNj1,Anne of Green Gables,1934,D:Nicholls,PU:,St:RKO,bnw,Drame,
H25,Waltzes From Vienna,1933,D:Hitchcock,PN:Tom Arnold,"St:Lime Grove, SD:G.F.D.",bnw,"Romance, Comédie",H
JaC35,I Cover the Waterfront,1933,D:Cruze,PN:,SU:,prc,Drame,aw
AEG37,Baby Face,1933,D:A.E.Green,PN:,SU:,bnw,Drame,
AEG39,I Loved a Woman,1933,D:A.E.Green,P:Blanke,St:Warners,bnw,Drame,H*
HHS38,Die Wildnis Stribt,1933,D:Schomburgk,P:Schomburgk,SU:,bnw,Documentaire,
AK57,The Private Life of Henry VIII,1933,D:A.Korda,P:A.Korda,St:England,,Drame,
AK58,The Girl from Maxim's,1933,D:A.Korda,P:A.Korda,St:England,prc,Drame,aw
EL60,Design For Living,1933,D:Lubitsch,PN:,St:Paramount,bnw,Drame,
IGA70,Voltaire,1933,D:Adolfi,PN:,SU:,prc,Biopic,
RaW47,The Bowery,1933,D:Walsh,PN:Darryl F. Zanuck,St:20th Cent.,bnw,Drame,H***
HK50,State Fair,1933,D:H.King,PN:Winfield Sheehan,St:Fox,bnw,Comédie,"AAN, H**"
SFr46,Reunion in Vienna,1933,D:S.Franklin,PN:,SU:,prc,Drame,aw
FLl59,Cavalcade,1933,D:F.Lloyd,PN:Winfield Sheehan,SU:,prc,Drame,AA
FLl62,Berkeley Square,1933,D:F.Lloyd,PN:Jessse L. Lasky,St:Fox,bnw,Romance,N**
WAS77,Sons of the Desert,1933,D:Seiter,P:Roach,SU:,bnw,Comédie,H****
C89,Twenty-Thousand Years in Sing Sing,1933,D:Curtiz,P:Warners,SU:,bnw,Drame,
C91,The Mystery of the Wax Museum,1933,D:Curtiz,PN:,SU:,bnw,Horreur,
C94,The Kennel Murder Case,1933,D:Curtiz,PN:,St:Warners,bnw,Mystère,H*
FL18,Liliom,1933,D:F.Lang,PN:,SU:,prc,Drame,aw
HB90,When Ladies Meet,1933,D:H.Beaumont,PN:,SU:,prc,Drame,aw
JuD5,Maria Chapdelaine,1933,D:Duvivier,PN:,SU:,prc,Drame,aw
RhS20,Viktor und Viktoria,1933,D:Schunzel,PN:,St:UFA,bnw,Drame,H-
CBw26,Night Flight,1933,D:Cl.Brown,PN:,St:MGM,bnw,Drame,aw
FB29,A Man's Castle,1933,D:Borzage,P:Borzage,St:Columbia,bnw,Romance,H*
GCt50,Three Men in a Boat,1933,D:Cutts,PN:,St:ATP,,Comédie,
HWx9,The Little Demozel,1933,D:H.Wilcox,PN:,St:British and Dominion,bnw,Romance,H
HWx10,Bitter Sweet,1933,D:H.Wilcox,P:H.Wilcox,St:British and Dominion,bnw,Drame,H
SW7,The Barbarian,1933,D:S.Wood,PN:,St:MGM,bnw,"Romance, Musicale",[47]
SW8,Hold Your Man,1933,D:S.Wood,PN:,SU:,,Comédie,
PRo55,Sphinx,1933,D:Rosen,PN:,St:Monogram,bnw,Suspense,
RxI50,Love in Morocco,1933,D:Rex Ingram,PN:,SU:,prc,Drame,aw
DMu10,Emperor Jones,1933,D:D.Murphy,PN:,SU:,prc,Drame,aw
WR60,The Monkey's Paw,1933,D:Ruggles,P:Selznick,St:RKO,bnw,Drame,aw
WR70,I'm No Angel,1933,D:Ruggles,PN:,SU:,prc,Drame,aw
GHl15,Tarzan the Fearless,1933,D:G.Hill,PN:Sol Lesser,St:Principal,bnw,Drame,
GP18,Feuertaufe,1933,D:Pabst,PN:,SL:Germany,,Drame,
W60,College Coach,1933,D:Wellman,PN:,St:Warners,bnw,Drame,H*
WKH35,The Power and The Glory,1933,D:W.K.Howard,P:Jesse L. Lasky,St:Fox,bnw,Drame,H*
IrC60,The Man Hunt,1933,D:I.Cummings,PN:,SU:,bnw,Western,
LM12,"Hallelujah, I'm a Bum Again",1933,D:Milestone,PN:,SU:,prc,Drame,aw
WW30,Counsellor at Law,1933,D:Wyler,PN:Henry Henigson,St:Universal,bnw,Drame,H*
EBS50,King Kong,1933,D:Schoedsack,"P:Selznick, M.C.Cooper",St:RKO,bnw,Aventure,H****
FC23,The Bitter Tea of General Yen,1933,D:Capra,PN:,SU:,bnw,Drame,
FC24,Lady For a Day,1933,D:Capra,PN:,St:Columbia,bnw,Comédie,"H***, AAN, AAN dir"
Gmy25,Extase,1933,D:Machaty,PU:,"St:Universal Elektra, SL:Cz SD:Warners",bnw,Romance,"H*, venice dir CCVN"
HH14,Today We Live,1933,D:Hawks,P:Hawks,St:MGM,,Drame,H*
LlB35,Footlight Parade,1933,D:Bacon,PN:Robert Lord,St:Warners,bnw,Musicale,"NFR, H***"
LlB36,42nd Street,1933,D:Bacon,PN:,St:Warners,prc,Musicale,aw
LlB37,Picture Snatcher,1933,D:Bacon,PN:,St:Warners,prc,Drame,aw
RVL8,Zoo in Budapest,1933,D:R.V.Lee,PN:,SU:,prc,Drame,aw
VsP40,The Deserter,1933,D:Pudovkin,PN:,SU:,prc,Drame,aw
WlD15,Adorable,1933,D:Dieterle,PN:,St:Fox,bnw,Romance,H*
DAz21,Christopher Strong,1933,D:Arzner,"P:Selznick, Berman",St:RKO,bnw,Romance,H*
FTu19,The Big Broadcast,1933,D:Tuttle,PU:,St:Paramount,bnw,Musicale,H**
FTu20,Roman Scandals,1933,D:Tuttle,P:S.Goldwyn,St:Goldwyn,bnw,"Musicale, Comédie","H**, [47]"
HDA7,Topaze,1933,D:DArrast,P:Selznick,St:Paramount-Publix,bnw,Comédie,H*
HoB25,Ladies they Talk About,1933,D:Bretherton,PN:,SU:,prc,Drame,
MLR12,Three on a Match,1933,D:M.LeRoy,PN:Sam Bischoff,St:Warners,bnw,Drame,H*
MLR13,Oil for the Lamps of China,1933,D:M.LeRoy,PN:,SU:,prc,Drame,aw
MLR14,Gold Diggers of 1933,1933,D:M.LeRoy,PN:Robert Lord,St:Warners,bnw,Musicale,H***
VrS24,I was A Spy,1933,D:V.Saville,P:Balcon,St:Gaumont,bnw,"Biopic, Drame",H**
VrS25,Friday the Thirteenth,1933,D:V.Saville,P:Balcon,St:Gainsborough,bnw,"Comédie, Drame",H***
YOz15,Woman of Tokyo,1933,D:Ozu,PN:,St:Shochiku,bws,Drame,H-
YOz16,Passing Fancy,1933,D:Ozu,PN:,St:Shochiku,,Drame,
FeF12,The Deluge,1933,D:Feist,P:Bischoff,"St:Admiral,RKO",prc,Aventure,-H
LeJ6,High Gear,1933,D:Jason,PN:,SU:,prc,Drame,aw
NT32,The Way to Love,1933,D:Taurog,PN:Benjamin Glazer,St:Paramount,bnw,Musicale,H
ICr15,Sweepings,1933,D:Cromwell,P:Selznick,St:RKO,bnw,Drame,aw
ICr16,The Silver Cord,1933,D:Cromwell,P:Selznick,St:RKO,bnw,Drame,aw
LMC9,Duck Soup,1933,D:McCarey,PN:,St:Paramount,bnw,Comédie,"F07, H****"
RdR40,Employees' Entrance,1933,D:delRuth,PN:,SU:,prc,Drame,aw
RdR44,Lady Killer,1933,D:delRuth,P:Blanke,St:Warners,bnw,"Comédie, Drame",H***
RM5,Song of Songs,1933,D:Mamoulian,PN:,St:Paramount,bnw,Drame,
RM6,Queen Christina,1933,D:Mamoulian,P:Wanger,St:MGM,bnw,Romance,H***
ThF15,Flying Down to Rio,1933,D:Freeland,"PN:M.C.Cooper, Lou Brock",St:RKO,bnw,Musicale,H**
Z4917,Bundle of Blues,1933,D:Unknown49,PN:,SU:,prc,Musicale,aw
BDn7,The Constant Nymph,1933,D:Dean,P:Balcon,St:Gaumont,bnw,Romance,
GC10,Our Betters,1933,D:Cukor,P:Selznick,St:RKO,bnw,Comédie,aw
GC11,Dinner at Eight,1933,D:Cukor,P:Selznick,St:MGM,bnw,"Comédie, Drame","F45, H***"
GC12,Little Women,1933,D:Cukor,P:Selznick,St:RKO,bnw,Drame,"H***, AAN, AAN dir"
HAA15,Topaze,1933,D:dAbbabie,P:Selznick,St:RKO,bnw,"Comédie, Romance",aw
HMF25,Charlie Chan's Greatest Case,1933,D:MacFadden,PN:,St:Fox,bnw,"Mystère, Comédie",
HMF30,Second Hand Wife,1933,D:MacFadden,PN:,SU:,,Comédie,
JW6,The Invisible Man,1933,D:Whale,PN:,St:Universal,bnw,SciFi,aw
MOp5,Une Histoire d'Ammour,1933,D:Max Ophuls,PN:,SU:,prc,Drame,aw
FNK2,So Ein Mädel Vergisst Man Nicht,1933,D:Kortner,PN:,SU:,prc,Drame,aw
NML4,Alice In Wonderland,1933,D:McLeod,PN:Louis D. Lighton,St:Paramount,bnw,Fantasy,H**
StW6,The Eagle and the Hawk,1933,D:S.Walker,PN:,SU:,prc,Drame,aw
StW7,White Woman,1933,D:S.Walker,PN:,St:Paramount,bnw,Romance,H
EaK10,From Hell to Heaven,1933,D:Kenton,PN:,St:RKO,bnw,Drame,aw
EaK30,The Cat Creeps,1933,D:Kenton,PN:Howard Welsch,St:Universal,bnw,Horreur,aw
EBz10,Ann Carver's Profession,1933,D:Buzzell,PN:,SU:,prc,Drame,aw
ElN2,If I Were Free,1933,D:Nugent,"P:M.C.Cooper, McGowan",St:RKO,bnw,Drame,H
ElN3,Three Cornered Moon,1933,D:Nugent,PN:,SU:,prc,Drame,aw
HeE3,The Barton Mystery,1933,D:H.Edwards,PN:,SU:,prc,Suspense,aw
HHa3,Man of the Forest,1933,D:Hathaway,PN:,SU:,bnw,Western,
KuN4,The Big Cage,1933,D:K.Neumann,PN:,St:Universal,bnw,Action,H
KuN5,The Secret of the Blue Room,1933,D:K.Neumann,PN:,St:Universal,bnw,Horreur,[47]
MGe10,Jennie Gerhardt,1933,D:Gering,PN:B.P. Schulberg,St:Paramount,bnw,Drame,aw
PCz15,Catherine the Great,1933,D:Czinner,PN:,SU:,prc,Drame,aw
StR5,One Sunday Afternnon,1933,D:S.Roberts,PN:Louis D. Lighton,St:Paramount,bnw,Romance,H**
BW1,Mauvaise Graine,1933,D:B.Wilder,PN:,SL:Fr,bnw,Drame,
EuF1,Charlie Chan's Courage,1933,D:E.Forde,PN:,St:Fox,bnwc,"Mystère, Comédie",
EuF10,Charlie Chan in London,1933,D:E.Forde,PN:,St:Fox,bnwc,"Mystère, Comédie",
FSt10,Vampire Bat,1933,D:Strayer,PN:Phil Goldstone,St:Majestic,bnw,Horreur,aw
GSt1,Cohens and Kellys in Trouble,1933,D:G.Stevens sr.,PU:,SU:,bnw,Comédie,
HRo2,The Devil's Brother,1933,D:Roach,PN:,St:MGM,bnw,"Comédie, Musicale",aw
JBL10,La Maternelle,1933,D:BenoitLevy,PN:,SU:,prc,Drame,aw
JBL40,Fire in the Straw,1933,D:BenoitLevy,PN:,SU:,prc,Drame,aw
LlF10,Dirty Work,1933,D:L.French,P:Roach,SU:,bnw,Comédie,H***
MEp5,La Maternelle,1933,D:M.Epstein,PN:,SU:,prc,Drame,aw
ML1,Cradle Song,1933,D:Leisen,PN:,SU:,prc,Drame,aw
ML2,Death Takes a Holiday,1933,D:Leisen,PN:,SU:,prc,Drame,aw
RMk10,Once in a Lifetime,1933,D:Mack,P:Laemmle jr,St:Universal,bnw,Comédie,H**
xCm10,Cento Di Questo Giorni,1933,D:Camerini,PN:,SU:,bnw,Biopic,aw
LoS2,She Done Him Wrong,1933,D:L.Sherman,PN:William LeBaron,St:Paramount,bnw,Comédie,"F87, H***, AAN"
LoS3,Morning Glory,1933,D:L.Sherman,PN:,SU:,bnw,Drame,
H22,Rich and Strange,1932,D:Hitchcock,P:J.Maxwell,"St:BIP Elstree, SD:Wardour",bnw,Suspense,
H23,Number Seventeen,1932,D:Hitchcock,P:J.Maxwell,"St:BIP Elstree, SD:Wardour",bnw,Mystère,H*
H24,Lord Camber's Ladies,1932,D:Hitchcok,P:Hitchcock,"St:BIP Elstree, SD:Wardour",bnw,Suspense,
JaC33,Washington Merry Go Round,1932,D:Cruze,PN:,SU:,prc,Drame,aw
JCw51,Arsène Lupin,1932,D:Conway,PN:,SU:,prc,Drame,aw
JCw53,Red-headed Woman,1932,D:Conway,PN:,SU:,prc,Drame,aw
ME180,The Lodger,1932,D:Elvey,PN:,SU:,bnw,Suspense,
CDM56,The Sign of the Cross,1932,D:DeMille,P:DeMille,St:Paramount,bnw,Epic,H***
HHS36,Das Letzte Paradis,1932,D:Schomburgk,P:Schomburgk,SU:,bnw,Documentaire,
EL55,The Man I Killed,1932,D:Lubitsch,PN:,St:Paramount,bnw,Drame,
EL56,One Hour With You,1932,D:Lubitsch,PN:,St:Paramount,bnw,"Romance, Musicale",
EL57,Trouble in Paradise,1932,D:Lubitsch,P:Lubitsch,St:Paramount,bnw,Romance,H****
EL58,If I had a Million,1932,D:Lubitsch,PN:,St:Paramount,col,Drame,aw
ASa34,Rebecca of Sunnybrook Farm,1932,D:Santell,PU:,St:Fox,bnw,Drame,H
IGA60,The Man Who Played God,1932,D:Adolfi,PN:,SU:,prc,Drame,
SG20,Les Deaux Couverts,1932,D:Guitry,PN:,SU:,prc,Drame,aw
FLl50,Passport to Hell,1932,D:F.Lloyd,PN:,SU:,prc,Drame,aw
RyB8,Rasputin and the Empress,1932,D:Boleslawski,PN:,SU:,bnw,Biopic,
ChB9,The Mask of Fu Manchu,1932,D:Brabin,P:Thalberg,St:MGM,bnw,Mystère,
IMS20,Back Street,1932,D:Stahl,PN:P:Laemmle jr.,St:Universal,bnw,Drame,H*
KV34,Bird of Paradise,1932,D:K.Vidor,P:Selznick,St:RKO,bnw,"Romance, Drame",aw
TB60,Freaks,1932,D:T.Browning,P:T.Browning,St:MGM,bnw,Horreur,H**
WAS70,Girl Crazy,1932,D:Seiter,PN:,SU:,prc,Drame,aw
WAS80,The Richest Girl in The World,1932,D:Seiter,P:Berman,St:RKO,bnw,"Comédie, Romance",aw
WvD43,Tarzan the Ape Man,1932,D:VanDyke,PN:,St:MGM,bnw,Drame,H**
C87,Doctor X,1932,D:Curtiz,PN:,SU:,bnw,Drame,aw
FL17,Das Testament des Dr. Mabuse,1932,D:F.Lang,PN:,SU:,prc,Drame,aw
GAr58,Thirteen Women,1932,D:Archainbaud,P:Selznick,St:RKO,bnw,Mystère,H
GAr59,The Penguin Pool Murder,1932,D:Archainbaud,PN:,St:RKO,bnw,"Suspense, Comédie",H*
GAr60,The Lost Squadron,1932,D:Archainbaud,P:Selznick,St:RKO,bnw,"Aventure, Drame",aw
GF150,Mata Hari,1932,D:Fitzmaurice,PN:,St:MGM,bnw,Drame,H**
GF160,As You Desire Me,1932,D:Fitzmaurice,P:Fitzmaurice,St:MGM,bnw,Drame,H*
JuD3,Poil de Carotte,1932,D:Duvivier,PN:,SU:,bnw,Drame,aw
RiO30,Der Hauptmann von Köpenick,1932,D:R.Oswald,PN:,SU:,prc,Comédie,aw
CDr10,Vampyr,1932,D:Dreyer,"PN:Dreyer, Nicholas DeGunzburg",St:Klang,bnw,Horreur,
FB27,A Farewell to Arms,1932,D:Borzage,P:Borzage,St:Paramount,bnw,Romance,"AAN, H**"
GCt40,The Sign of Four,1932,D:Cutts,PN:,SU:,prc,Drame,aw
SW6,Paid,1932,D:S.Wood,PN:,SU:,bnw,Drame,
VF32,The Wet Parade,1932,D:V.Fleming,PN:,St:MGM,bnw,Drame,aw
VF33,Red Dust,1932,D:V.Fleming,P:Stromberg,St:MGM,bnw,Aventure,H***
EdS70,The Passionate Plumber,1932,D:Sedgwick,PN:,SU:,bnw,Drame,
EdS75,Speak Easily,1932,D:Sedgwick,PN:,St:MGM,bnw,Comédie,
EHG20,The Animal Kingdom,1932,D:E.H.Griffth,P:Selznick,St:RKO,bnw,Drame,aw
WR42,No Man of her Own,1932,D:Ruggles,P:Zuckor,St:Paramount,prc,Romance,
WR50,Roar of the Dragon,1932,D:Ruggles,P:Selznick,St:RKO,bnw,Drame,aw
KMz20,The Gorge Between Love and Hate,1932,D:Mizoguchi,PN:,SU:,prc,Drame,aw
W55,The Conquerors,1932,D:Wellman,PN:Selznick,St:RKO,bnw,Western,H
W56,The Hatchet Man,1932,D:Wellman,PN:,St:Warners,bnw,Drame,
JR25,Boudu Sauvé Les Eaux,1932,D:J.Renoir,PN:,SU:,prc,Comédie,"F100, H***"
SE15,Que Viva Mexico,1932,D:Eisenstein,PN:Upton Sinclair,SU:,,Documentaire,
WKH30,Sherlock Holmes,1932,D:W.K.Howard,PN:,SU:,bnw,Drame,aw
